Base index shifted,GC_1#TOP,GC_1#BOT
-50,9.770157055274664e-05,0
-49,0.00019540314110549328,0.00021668833550021668
-48,0.00026867931902005323,0.00015001500150015003
-47,0.00014655235582911996,3.333666700003334e-05
-46,0.00019540314110549328,1.666833350001667e-05
-45,0.0003175301042964266,0.00015001500150015003
-44,0.00046408246012554654,8.334166750008334e-05
-43,0.0001709777484673066,6.667333400006668e-05
-42,0.00026867931902005323,6.667333400006668e-05
-41,0.00021982853374367993,0.00013334666800013335
-40,0.0003419554969346132,3.333666700003334e-05
-39,0.00026867931902005323,0.00015001500150015003
-38,0.0002442539263818666,5.000500050005001e-05
-37,0.0002442539263818666,0.00010001000100010001
-36,0.00021982853374367993,8.334166750008334e-05
-35,0.0004885078527637332,8.334166750008334e-05
-34,0.00046408246012554654,3.333666700003334e-05
-33,0.0004152316748491732,0.00011667833450011668
-32,0.0008060379570601598,0.00018335166850018335
-31,0.0009770157055274664,8.334166750008334e-05
-30,0.0009037395276129064,0.00013334666800013335
-29,0.0013433965951002663,0.00016668333500016668
-28,0.0013433965951002663,0.00018335166850018335
-27,0.0017342028773112527,6.667333400006668e-05
-26,0.0013678219877384528,0.00040004000400040005
-25,0.0012701204171857064,0.0003667033370003667
-24,0.001147993453994773,0.00033336667000033335
-23,0.0005617840306782932,0.00018335166850018335
-22,0.0025890916196477857,0.0002833616695002834
-21,0.0023448376932659193,0.00035003500350035
-20,0.002369263085904106,8.334166750008334e-05
-19,0.0024425392638186658,0.0003166983365003167
-18,0.0012212696319093329,0.00035003500350035
-17,0.005520138736230185,0.0006167283395006167
-16,0.003517256539898879,0.0002833616695002834
-15,0.004543123030702719,0.00043337667100043335
-14,0.005471287950953811,0.0005833916725005834
-13,0.003590532717813439,0.0006500650065006501
-12,0.01177303925160597,0.0006667333400006667
-11,0.017366454165750715,0.0008834216755008834
-10,0.0049827800981900785,0.00105010501050105
-9,0.0025646662270095992,0.0009334266760009334
-8,0.023814757822231993,0.00105010501050105
-7,0.03155760728853716,0.00035003500350035
-6,0.036247282675069,0.0007167383405007168
-5,0.05928042793287902,0.0009167583425009168
-4,0.05969565960772819,0.00105010501050105
-3,0.04697003004323295,0.0011167783445011168
-2,0.055176961969663665,0.0018001800180018
-1,0.06914828655870643,0.9709137580424709
0,0.05407781930094526,0.0005667233390005668
1,0.07735521848513714,0.00041670833750041673
2,0.06392125253413448,0.00030003000300030005
3,0.04802032192667497,0.00023335666900023335
4,0.057106567988080406,0.0002833616695002834
5,0.03646711120881268,0.0002833616695002834
6,0.046383820619916465,0.0004833816715004834
7,0.0291150680247185,0.0002833616695002834
8,0.023033145257810018,0.00025002500250025
9,0.020053247355951247,0.0003833716705003834
10,0.015607825895801276,0.00023335666900023335
11,0.012163845533816955,0.00025002500250025
12,0.01008768715957109,0.00020002000200020003
13,0.005080481668742825,0.0003667033370003667
14,0.0033462787914315725,0.00016668333500016668
15,0.0030531740797733325,0.0003667033370003667
16,0.003150875650326079,0.00030003000300030005
17,0.002222710730074986,0.00030003000300030005
18,0.001147993453994773,0.00013334666800013335
19,0.0011968442392711464,0.00020002000200020003
20,0.0013189712024620796,0.00021668833550021668
21,0.0014655235582911996,0.00025002500250025
22,0.0016120759141203195,0.0002833616695002834
23,0.0008548887423365331,0.00015001500150015003
24,0.0006106348159546664,0.00020002000200020003
25,0.0013433965951002663,0.00023335666900023335
26,0.0004152316748491732,0.00015001500150015003
27,0.0008793141349747197,0.00023335666900023335
28,0.0005373586380401065,0.00016668333500016668
29,0.0009281649202510931,8.334166750008334e-05
30,0.0004885078527637332,0.00013334666800013335
31,0.0006106348159546664,0.00018335166850018335
32,0.0005862094233164798,0.00010001000100010001
33,0.0007571871717837864,0.00013334666800013335
34,0.0008304633496983464,0.00011667833450011668
35,0.0004152316748491732,0.00023335666900023335
36,0.00019540314110549328,0.00015001500150015003
37,0.0009770157055274664,6.667333400006668e-05
38,0.0005862094233164798,0.00010001000100010001
39,0.00039080628221098657,0.00013334666800013335
40,0.0002442539263818666,0.00013334666800013335
41,0.00026867931902005323,0.00013334666800013335
42,0.0002442539263818666,0.00011667833450011668
43,0.0001221269631909333,0.00021668833550021668
44,0.0001709777484673066,0.00015001500150015003
45,0.0002931047116582399,0.00016668333500016668
46,0.0008548887423365331,8.334166750008334e-05
47,0.00019540314110549328,1.666833350001667e-05
48,0.0001221269631909333,0.00021668833550021668
49,0.0004152316748491732,0.00016668333500016668
50,0,0.00021668833550021668
